Bandit,Reward,Algorithm
3,4.911310884698334,ThompsonSamplingBandit
3,2.7027041107107097,ThompsonSamplingBandit
3,4.255000694694816,ThompsonSamplingBandit
3,2.6856937040543194,ThompsonSamplingBandit
3,4.99291863579182,ThompsonSamplingBandit
3,4.513115666822723,ThompsonSamplingBandit
3,5.055723601067575,ThompsonSamplingBandit
3,2.894006457488719,ThompsonSamplingBandit
3,3.5555539150493973,ThompsonSamplingBandit
3,3.7734041140800847,ThompsonSamplingBandit
3,5.007457111135766,ThompsonSamplingBandit
3,4.583868490184536,ThompsonSamplingBandit
3,3.920665625458046,ThompsonSamplingBandit
3,2.8059445176497926,ThompsonSamplingBandit
3,4.95161026853687,ThompsonSamplingBandit
3,4.564410728394601,ThompsonSamplingBandit
3,3.0828319139903595,ThompsonSamplingBandit
3,5.4448955858421275,ThompsonSamplingBandit
3,4.079205925669431,ThompsonSamplingBandit
3,5.547131240298539,ThompsonSamplingBandit
3,3.380832335512205,ThompsonSamplingBandit
3,2.3410409403147905,ThompsonSamplingBandit
3,4.279123198529061,ThompsonSamplingBandit
3,2.8433591035253425,ThompsonSamplingBandit
3,4.100915295152368,ThompsonSamplingBandit
3,3.576409316286735,ThompsonSamplingBandit
3,5.277752740623594,ThompsonSamplingBandit
3,6.588097704998873,ThompsonSamplingBandit
3,6.3610145156908615,ThompsonSamplingBandit
3,2.3329978357419145,ThompsonSamplingBandit
3,3.320266203596511,ThompsonSamplingBandit
3,4.205897617194933,ThompsonSamplingBandit
3,4.6525022990450635,ThompsonSamplingBandit
3,5.453138758585528,ThompsonSamplingBandit
3,4.6950927655744445,ThompsonSamplingBandit
3,1.451937357560214,ThompsonSamplingBandit
3,4.153362400419966,ThompsonSamplingBandit
3,2.8769107072525752,ThompsonSamplingBandit
3,3.2230814822178635,ThompsonSamplingBandit
3,2.763603833439255,ThompsonSamplingBandit
3,3.4946020231064208,ThompsonSamplingBandit
3,3.616290921671802,ThompsonSamplingBandit
3,4.2061688112223905,ThompsonSamplingBandit
3,4.3783911757451675,ThompsonSamplingBandit
3,3.343315466819977,ThompsonSamplingBandit
3,5.162038107074396,ThompsonSamplingBandit
3,3.6707398444003463,ThompsonSamplingBandit
3,3.560038978434486,ThompsonSamplingBandit
3,2.2191777263204466,ThompsonSamplingBandit
3,3.69185513324803,ThompsonSamplingBandit
3,2.5682168251519464,ThompsonSamplingBandit
3,2.2344399070948575,ThompsonSamplingBandit
3,5.604466744477455,ThompsonSamplingBandit
3,2.3861425804353105,ThompsonSamplingBandit
3,4.366585528534307,ThompsonSamplingBandit
3,4.078166085259431,ThompsonSamplingBandit
3,3.617675263308721,ThompsonSamplingBandit
3,3.49819818521115,ThompsonSamplingBandit
3,3.2603723985478603,ThompsonSamplingBandit
3,2.975976478028945,ThompsonSamplingBandit
3,3.6920961760872286,ThompsonSamplingBandit
3,3.4385449222405375,ThompsonSamplingBandit
3,4.809180770906084,ThompsonSamplingBandit
3,4.926512288334709,ThompsonSamplingBandit
3,3.205017291477405,ThompsonSamplingBandit
3,3.4110178267357614,ThompsonSamplingBandit
3,4.024698795007854,ThompsonSamplingBandit
3,3.772542278169347,ThompsonSamplingBandit
3,2.835724132554211,ThompsonSamplingBandit
3,4.706156115063835,ThompsonSamplingBandit
3,4.678748498465739,ThompsonSamplingBandit
3,4.289162854335006,ThompsonSamplingBandit
3,3.2273455280424312,ThompsonSamplingBandit
3,4.911892560984871,ThompsonSamplingBandit
3,1.5491034196975302,ThompsonSamplingBandit
3,4.838274729296283,ThompsonSamplingBandit
3,2.8025117209102555,ThompsonSamplingBandit
3,4.318745857292097,ThompsonSamplingBandit
3,3.437635535002608,ThompsonSamplingBandit
3,6.37698262761012,ThompsonSamplingBandit
3,3.102228788421897,ThompsonSamplingBandit
3,3.658371719584883,ThompsonSamplingBandit
3,4.390615785214105,ThompsonSamplingBandit
3,5.086387990260295,ThompsonSamplingBandit
3,3.439837742728261,ThompsonSamplingBandit
3,4.1299648656103,ThompsonSamplingBandit
3,2.109010089529532,ThompsonSamplingBandit
3,2.565866964374681,ThompsonSamplingBandit
3,5.853286165645374,ThompsonSamplingBandit
3,2.804712399960688,ThompsonSamplingBandit
3,2.4070726206649673,ThompsonSamplingBandit
3,5.428247666689344,ThompsonSamplingBandit
3,5.021744296617527,ThompsonSamplingBandit
3,1.817019163651378,ThompsonSamplingBandit
3,4.497408678266803,ThompsonSamplingBandit
3,4.377464132564602,ThompsonSamplingBandit
3,4.147058062823203,ThompsonSamplingBandit
3,4.077766504940346,ThompsonSamplingBandit
3,4.2941572207224254,ThompsonSamplingBandit
3,3.4441417531748315,ThompsonSamplingBandit
3,2.021812477598372,ThompsonSamplingBandit
3,4.674608699731733,ThompsonSamplingBandit
3,3.2034520346339264,ThompsonSamplingBandit
3,3.7737351008919027,ThompsonSamplingBandit
3,2.0837115378064097,ThompsonSamplingBandit
3,4.76349920681505,ThompsonSamplingBandit
3,5.329175385955078,ThompsonSamplingBandit
3,2.722085571676142,ThompsonSamplingBandit
3,3.1959593259239982,ThompsonSamplingBandit
3,3.136030379425372,ThompsonSamplingBandit
3,4.661710859171505,ThompsonSamplingBandit
3,1.7823859292993944,ThompsonSamplingBandit
3,3.2128345974886474,ThompsonSamplingBandit
3,3.5572806568369946,ThompsonSamplingBandit
3,4.070975600620066,ThompsonSamplingBandit
3,3.847180477807954,ThompsonSamplingBandit
3,4.095913224372496,ThompsonSamplingBandit
3,2.7019207116438273,ThompsonSamplingBandit
3,4.457633091966245,ThompsonSamplingBandit
3,4.175171395294372,ThompsonSamplingBandit
3,2.6564800519937872,ThompsonSamplingBandit
3,2.7679535136636835,ThompsonSamplingBandit
3,3.194109914812641,ThompsonSamplingBandit
3,3.3184406647242684,ThompsonSamplingBandit
3,5.887264251171505,ThompsonSamplingBandit
3,4.204589804397557,ThompsonSamplingBandit
3,5.162009600414555,ThompsonSamplingBandit
3,2.6628582608182954,ThompsonSamplingBandit
3,3.54474214188831,ThompsonSamplingBandit
3,5.630229412848907,ThompsonSamplingBandit
3,4.5585531886690775,ThompsonSamplingBandit
3,5.027034177021424,ThompsonSamplingBandit
3,3.760200370950526,ThompsonSamplingBandit
3,5.964517268112026,ThompsonSamplingBandit
3,4.728366297194217,ThompsonSamplingBandit
3,2.4634382033226654,ThompsonSamplingBandit
3,3.750024354575906,ThompsonSamplingBandit
3,3.6768926300061504,ThompsonSamplingBandit
3,3.7802492618832284,ThompsonSamplingBandit
3,2.5934491219975992,ThompsonSamplingBandit
3,4.951950635915096,ThompsonSamplingBandit
3,4.212949930235956,ThompsonSamplingBandit
3,2.9189733012922794,ThompsonSamplingBandit
3,3.361756325084579,ThompsonSamplingBandit
3,3.6260272339255972,ThompsonSamplingBandit
3,3.6876675953764195,ThompsonSamplingBandit
3,3.664468897104854,ThompsonSamplingBandit
3,4.6411861941068215,ThompsonSamplingBandit
3,4.712480445553841,ThompsonSamplingBandit
3,2.3158345706235854,ThompsonSamplingBandit
3,4.553779771447554,ThompsonSamplingBandit
3,4.186433222656078,ThompsonSamplingBandit
3,3.1323283177750203,ThompsonSamplingBandit
3,4.865790475290309,ThompsonSamplingBandit
3,2.399554054311965,ThompsonSamplingBandit
3,4.909603231993917,ThompsonSamplingBandit
3,5.185605187442051,ThompsonSamplingBandit
3,3.7678650981080737,ThompsonSamplingBandit
3,3.196556422974738,ThompsonSamplingBandit
3,2.7472037962925384,ThompsonSamplingBandit
3,1.4712238069818904,ThompsonSamplingBandit
3,2.7051181632901162,ThompsonSamplingBandit
3,2.860333348898273,ThompsonSamplingBandit
3,3.36990964320185,ThompsonSamplingBandit
3,5.9789848605447045,ThompsonSamplingBandit
3,3.5930770678451025,ThompsonSamplingBandit
3,3.4079650737934304,ThompsonSamplingBandit
3,3.9179962133877804,ThompsonSamplingBandit
3,5.780914488866401,ThompsonSamplingBandit
3,4.353292684050361,ThompsonSamplingBandit
3,1.2999241343307788,ThompsonSamplingBandit
3,4.0708284988699255,ThompsonSamplingBandit
3,3.432129885627881,ThompsonSamplingBandit
3,3.7576219526046644,ThompsonSamplingBandit
3,2.8457207492950993,ThompsonSamplingBandit
3,4.398429584297709,ThompsonSamplingBandit
3,3.4964168789214054,ThompsonSamplingBandit
3,4.623834795821216,ThompsonSamplingBandit
3,3.528105034264968,ThompsonSamplingBandit
3,4.921706492702314,ThompsonSamplingBandit
3,3.5801980130511746,ThompsonSamplingBandit
3,3.5980067411468073,ThompsonSamplingBandit
3,4.921108754119306,ThompsonSamplingBandit
3,3.4563925902330297,ThompsonSamplingBandit
3,3.0826898772021374,ThompsonSamplingBandit
3,5.558347217843307,ThompsonSamplingBandit
3,3.7965476444561532,ThompsonSamplingBandit
3,3.149114643481661,ThompsonSamplingBandit
3,2.7361221036378254,ThompsonSamplingBandit
3,4.9476767289567185,ThompsonSamplingBandit
3,4.268745587830766,ThompsonSamplingBandit
3,3.852213197348501,ThompsonSamplingBandit
3,4.149092367422898,ThompsonSamplingBandit
3,4.908933664462908,ThompsonSamplingBandit
3,4.25244410533264,ThompsonSamplingBandit
3,4.2232689285093095,ThompsonSamplingBandit
3,4.2450569714236135,ThompsonSamplingBandit
3,3.9328425095431463,ThompsonSamplingBandit
3,3.9945421396636887,ThompsonSamplingBandit
3,5.204359001254525,ThompsonSamplingBandit
3,2.2384683853884244,ThompsonSamplingBandit
3,3.093868928209163,ThompsonSamplingBandit
3,3.0106486834280357,ThompsonSamplingBandit
3,2.7324508935363214,ThompsonSamplingBandit
3,4.430492223499723,ThompsonSamplingBandit
3,5.706519132456075,ThompsonSamplingBandit
3,5.784262865041331,ThompsonSamplingBandit
3,3.9830651472812004,ThompsonSamplingBandit
3,2.9631747118313996,ThompsonSamplingBandit
3,3.9404338507873033,ThompsonSamplingBandit
3,3.475825835246693,ThompsonSamplingBandit
3,3.0084044434092827,ThompsonSamplingBandit
3,5.113870232713605,ThompsonSamplingBandit
3,2.6171502676839533,ThompsonSamplingBandit
3,4.156394809970887,ThompsonSamplingBandit
3,3.7992857196783247,ThompsonSamplingBandit
3,2.904950740501388,ThompsonSamplingBandit
3,3.337650412768666,ThompsonSamplingBandit
3,5.824408944631147,ThompsonSamplingBandit
3,4.373685319983803,ThompsonSamplingBandit
3,4.65265423345016,ThompsonSamplingBandit
3,4.824791360305144,ThompsonSamplingBandit
3,3.933059238712412,ThompsonSamplingBandit
3,3.827222788091388,ThompsonSamplingBandit
3,3.6683931979894044,ThompsonSamplingBandit
3,5.556731916850778,ThompsonSamplingBandit
3,3.5688631626690257,ThompsonSamplingBandit
3,4.440948688968685,ThompsonSamplingBandit
3,3.3032136588988306,ThompsonSamplingBandit
3,2.96321579279358,ThompsonSamplingBandit
3,2.3770202644554836,ThompsonSamplingBandit
3,3.4695568304490254,ThompsonSamplingBandit
3,5.137676955407538,ThompsonSamplingBandit
3,2.8262432757840843,ThompsonSamplingBandit
3,3.9564517649036617,ThompsonSamplingBandit
3,4.036174823094995,ThompsonSamplingBandit
3,4.033707739902128,ThompsonSamplingBandit
3,3.3312715363049867,ThompsonSamplingBandit
3,4.199745297045963,ThompsonSamplingBandit
3,4.950784972137122,ThompsonSamplingBandit
3,3.84807727155582,ThompsonSamplingBandit
3,5.022489308386993,ThompsonSamplingBandit
3,3.1090366712364124,ThompsonSamplingBandit
3,5.193554697471134,ThompsonSamplingBandit
3,4.459760205306303,ThompsonSamplingBandit
3,1.4159713838367396,ThompsonSamplingBandit
3,5.35324672227564,ThompsonSamplingBandit
3,5.127723252130613,ThompsonSamplingBandit
3,3.286636465709476,ThompsonSamplingBandit
3,5.171928976597384,ThompsonSamplingBandit
3,5.271099955572861,ThompsonSamplingBandit
3,4.186170975284113,ThompsonSamplingBandit
3,4.262866134021356,ThompsonSamplingBandit
3,4.413449089284791,ThompsonSamplingBandit
3,3.841149723396214,ThompsonSamplingBandit
3,3.0751545436885,ThompsonSamplingBandit
3,2.7349177448216757,ThompsonSamplingBandit
3,2.3704676235812117,ThompsonSamplingBandit
3,4.280354471137497,ThompsonSamplingBandit
3,3.9409248529669605,ThompsonSamplingBandit
3,5.550245857121097,ThompsonSamplingBandit
3,2.842929006417026,ThompsonSamplingBandit
3,2.94800827351152,ThompsonSamplingBandit
3,6.217551388402972,ThompsonSamplingBandit
3,4.587468873138364,ThompsonSamplingBandit
3,4.646096735350484,ThompsonSamplingBandit
3,5.3473199940183935,ThompsonSamplingBandit
3,2.988952645833221,ThompsonSamplingBandit
3,4.298941679054168,ThompsonSamplingBandit
3,5.374672816657092,ThompsonSamplingBandit
3,4.7454121384484695,ThompsonSamplingBandit
3,3.8459914804328874,ThompsonSamplingBandit
3,4.397669625908363,ThompsonSamplingBandit
3,2.7147375522127764,ThompsonSamplingBandit
3,4.364595546620057,ThompsonSamplingBandit
3,2.60719726935795,ThompsonSamplingBandit
3,5.3268716787163655,ThompsonSamplingBandit
3,3.9343202246210556,ThompsonSamplingBandit
3,3.6468376611167157,ThompsonSamplingBandit
3,5.251015307020417,ThompsonSamplingBandit
3,4.720517262127404,ThompsonSamplingBandit
3,3.3535212293038534,ThompsonSamplingBandit
3,3.4471453974262958,ThompsonSamplingBandit
3,4.633533811043335,ThompsonSamplingBandit
3,3.6969314710357994,ThompsonSamplingBandit
3,3.4430561591467344,ThompsonSamplingBandit
3,2.887383346638168,ThompsonSamplingBandit
3,3.6408332871293125,ThompsonSamplingBandit
3,3.7383867688190056,ThompsonSamplingBandit
3,3.666949780895973,ThompsonSamplingBandit
3,5.348148558555986,ThompsonSamplingBandit
3,4.236382339631275,ThompsonSamplingBandit
3,4.517636108703392,ThompsonSamplingBandit
3,2.6898346206615953,ThompsonSamplingBandit
3,4.525872053904505,ThompsonSamplingBandit
3,4.741603435759979,ThompsonSamplingBandit
3,3.42062595945496,ThompsonSamplingBandit
3,3.5454710899370974,ThompsonSamplingBandit
3,4.847921213980088,ThompsonSamplingBandit
3,3.420435059624783,ThompsonSamplingBandit
3,3.73027735451319,ThompsonSamplingBandit
3,4.454456505177032,ThompsonSamplingBandit
3,3.0966983758949906,ThompsonSamplingBandit
3,2.0694276212670335,ThompsonSamplingBandit
3,3.488307634887074,ThompsonSamplingBandit
3,4.263239398767849,ThompsonSamplingBandit
3,3.985160097529176,ThompsonSamplingBandit
3,4.340284385022998,ThompsonSamplingBandit
3,4.160501343200802,ThompsonSamplingBandit
3,4.368258575452109,ThompsonSamplingBandit
3,4.522607715811738,ThompsonSamplingBandit
3,4.577990339466325,ThompsonSamplingBandit
3,4.5063408463646075,ThompsonSamplingBandit
3,2.6011011817093825,ThompsonSamplingBandit
3,2.279299104073882,ThompsonSamplingBandit
3,5.2469457754561795,ThompsonSamplingBandit
3,3.945685993631735,ThompsonSamplingBandit
3,3.3847415871560362,ThompsonSamplingBandit
3,2.5673737230899087,ThompsonSamplingBandit
3,4.246199540755783,ThompsonSamplingBandit
3,3.699875146214223,ThompsonSamplingBandit
3,2.8086305180618076,ThompsonSamplingBandit
3,4.612608923412671,ThompsonSamplingBandit
3,4.527096104278406,ThompsonSamplingBandit
3,1.94384282452241,ThompsonSamplingBandit
3,2.4582919130909793,ThompsonSamplingBandit
3,2.785326030786865,ThompsonSamplingBandit
3,3.2551778926552255,ThompsonSamplingBandit
3,4.406109134221804,ThompsonSamplingBandit
3,4.09843839262649,ThompsonSamplingBandit
3,4.979355511187818,ThompsonSamplingBandit
3,4.428358186539469,ThompsonSamplingBandit
3,4.742520851192408,ThompsonSamplingBandit
3,3.2868728860285206,ThompsonSamplingBandit
3,4.58267000435502,ThompsonSamplingBandit
3,4.612897616469912,ThompsonSamplingBandit
3,4.699693778657907,ThompsonSamplingBandit
3,3.615757470122009,ThompsonSamplingBandit
3,5.385330057898967,ThompsonSamplingBandit
3,3.1974067548326524,ThompsonSamplingBandit
3,3.474246583571372,ThompsonSamplingBandit
3,2.320110683004302,ThompsonSamplingBandit
3,4.617511936688676,ThompsonSamplingBandit
3,2.252809955868399,ThompsonSamplingBandit
3,3.708745893093725,ThompsonSamplingBandit
3,4.146306228454517,ThompsonSamplingBandit
3,3.6281484413444165,ThompsonSamplingBandit
3,3.7420072771928465,ThompsonSamplingBandit
3,3.474191674006051,ThompsonSamplingBandit
3,5.0584122494053485,ThompsonSamplingBandit
3,1.8899663853408457,ThompsonSamplingBandit
3,2.635889499300541,ThompsonSamplingBandit
3,5.0880230291576956,ThompsonSamplingBandit
3,4.767680776639415,ThompsonSamplingBandit
3,5.133148184362063,ThompsonSamplingBandit
3,3.9971750467266087,ThompsonSamplingBandit
3,2.663051386225958,ThompsonSamplingBandit
3,3.5550810418417207,ThompsonSamplingBandit
3,2.6654244851361364,ThompsonSamplingBandit
3,5.711470191752307,ThompsonSamplingBandit
3,4.0997006783461165,ThompsonSamplingBandit
3,2.9285543757690315,ThompsonSamplingBandit
3,5.40025420530658,ThompsonSamplingBandit
3,4.390969625442278,ThompsonSamplingBandit
3,4.378461686925324,ThompsonSamplingBandit
3,6.332749925995236,ThompsonSamplingBandit
3,2.661323629839459,ThompsonSamplingBandit
3,4.005725852594738,ThompsonSamplingBandit
3,3.608747306725868,ThompsonSamplingBandit
3,2.861584221721671,ThompsonSamplingBandit
3,3.6874482904716843,ThompsonSamplingBandit
3,3.99734674691871,ThompsonSamplingBandit
3,3.5805659380880623,ThompsonSamplingBandit
3,5.149239421421429,ThompsonSamplingBandit
3,3.8798584149326265,ThompsonSamplingBandit
3,4.5830693643203055,ThompsonSamplingBandit
3,2.631504665217384,ThompsonSamplingBandit
3,5.630010904887344,ThompsonSamplingBandit
3,4.674774054756964,ThompsonSamplingBandit
3,4.146533480972374,ThompsonSamplingBandit
3,3.6185294028577064,ThompsonSamplingBandit
3,4.660489572616299,ThompsonSamplingBandit
3,5.383744566015808,ThompsonSamplingBandit
3,4.109293357662906,ThompsonSamplingBandit
3,4.580769281523765,ThompsonSamplingBandit
3,4.3225485947881985,ThompsonSamplingBandit
3,2.6143996094114397,ThompsonSamplingBandit
3,4.762936600180896,ThompsonSamplingBandit
3,3.146734855904427,ThompsonSamplingBandit
3,4.927704603084958,ThompsonSamplingBandit
3,4.616731780798986,ThompsonSamplingBandit
3,4.369898805760124,ThompsonSamplingBandit
3,3.432331281136025,ThompsonSamplingBandit
3,3.5936754866184097,ThompsonSamplingBandit
3,3.6287681222502988,ThompsonSamplingBandit
3,4.622027807847586,ThompsonSamplingBandit
3,3.9833802724561007,ThompsonSamplingBandit
3,4.817003797817481,ThompsonSamplingBandit
3,3.5002590925328017,ThompsonSamplingBandit
3,4.386722575573401,ThompsonSamplingBandit
3,4.333832193909868,ThompsonSamplingBandit
3,4.4629194475493055,ThompsonSamplingBandit
3,6.2652980552221775,ThompsonSamplingBandit
3,4.656121225902282,ThompsonSamplingBandit
3,5.532812456521443,ThompsonSamplingBandit
3,3.2361188929595035,ThompsonSamplingBandit
3,4.8192049927668785,ThompsonSamplingBandit
3,2.81472449871635,ThompsonSamplingBandit
3,3.7788107647399096,ThompsonSamplingBandit
3,2.5779497531600795,ThompsonSamplingBandit
3,3.7858555463411725,ThompsonSamplingBandit
3,3.3933017577024454,ThompsonSamplingBandit
3,5.965670512455466,ThompsonSamplingBandit
3,4.699953634010286,ThompsonSamplingBandit
3,4.640558732680859,ThompsonSamplingBandit
3,2.7998038894368715,ThompsonSamplingBandit
3,3.6549575142201842,ThompsonSamplingBandit
3,2.8832708787753343,ThompsonSamplingBandit
3,3.3862126125615766,ThompsonSamplingBandit
3,5.331199142558292,ThompsonSamplingBandit
3,4.896354701127049,ThompsonSamplingBandit
3,3.7451695811869348,ThompsonSamplingBandit
3,4.099486455078378,ThompsonSamplingBandit
3,3.2969939897901,ThompsonSamplingBandit
3,4.535573746512006,ThompsonSamplingBandit
3,3.2058199900543403,ThompsonSamplingBandit
3,3.4291775877635153,ThompsonSamplingBandit
3,4.99333086333293,ThompsonSamplingBandit
3,3.2718037241548763,ThompsonSamplingBandit
3,5.836665721491724,ThompsonSamplingBandit
3,4.988266405684232,ThompsonSamplingBandit
3,2.926886794515937,ThompsonSamplingBandit
3,3.921358455596725,ThompsonSamplingBandit
3,2.5956634764289483,ThompsonSamplingBandit
3,4.336797250607377,ThompsonSamplingBandit
3,3.257898739111945,ThompsonSamplingBandit
3,4.491863589823894,ThompsonSamplingBandit
3,6.099660454068566,ThompsonSamplingBandit
3,5.818831640803439,ThompsonSamplingBandit
3,4.72339284635709,ThompsonSamplingBandit
3,4.589619605758817,ThompsonSamplingBandit
3,4.256972220578073,ThompsonSamplingBandit
3,3.9523544469957606,ThompsonSamplingBandit
3,4.9803003132578185,ThompsonSamplingBandit
3,5.191302285998641,ThompsonSamplingBandit
3,5.192620775213277,ThompsonSamplingBandit
3,4.237749773293829,ThompsonSamplingBandit
3,4.506846219459239,ThompsonSamplingBandit
3,4.876004686122105,ThompsonSamplingBandit
3,2.4647782016126967,ThompsonSamplingBandit
3,4.767522281595122,ThompsonSamplingBandit
3,5.30926408618019,ThompsonSamplingBandit
3,2.5710761577926933,ThompsonSamplingBandit
3,4.243388352734977,ThompsonSamplingBandit
3,4.961918305758045,ThompsonSamplingBandit
3,4.489428354714431,ThompsonSamplingBandit
3,4.363823783698592,ThompsonSamplingBandit
3,4.826153648713422,ThompsonSamplingBandit
3,2.0814231873616134,ThompsonSamplingBandit
3,3.983973652765598,ThompsonSamplingBandit
3,4.6604782085391525,ThompsonSamplingBandit
3,3.5348796809918426,ThompsonSamplingBandit
3,2.7220878280310252,ThompsonSamplingBandit
3,4.052644328134018,ThompsonSamplingBandit
3,4.262895114020654,ThompsonSamplingBandit
3,3.232440889878283,ThompsonSamplingBandit
3,4.110429505772443,ThompsonSamplingBandit
3,3.121553553515721,ThompsonSamplingBandit
3,5.873248609579258,ThompsonSamplingBandit
3,4.1425299929410935,ThompsonSamplingBandit
3,4.494552076993004,ThompsonSamplingBandit
3,4.288580577691148,ThompsonSamplingBandit
3,4.46372287536697,ThompsonSamplingBandit
3,2.6512051489704183,ThompsonSamplingBandit
3,4.552380035779963,ThompsonSamplingBandit
3,4.211603885914515,ThompsonSamplingBandit
3,2.713140008136505,ThompsonSamplingBandit
3,3.4777651576859805,ThompsonSamplingBandit
3,3.0972999957770084,ThompsonSamplingBandit
3,3.5011353583413864,ThompsonSamplingBandit
3,3.35315680492178,ThompsonSamplingBandit
3,3.9098403575211518,ThompsonSamplingBandit
3,2.7252320797289027,ThompsonSamplingBandit
3,3.7343982059177367,ThompsonSamplingBandit
3,3.8063637609271175,ThompsonSamplingBandit
3,3.9546177545969696,ThompsonSamplingBandit
3,5.275086043388521,ThompsonSamplingBandit
3,5.440220704472632,ThompsonSamplingBandit
3,3.1083001738800897,ThompsonSamplingBandit
3,4.772767642750359,ThompsonSamplingBandit
3,4.116745442837247,ThompsonSamplingBandit
3,5.47973504170451,ThompsonSamplingBandit
3,3.0062347021964304,ThompsonSamplingBandit
3,3.72306142636895,ThompsonSamplingBandit
3,5.355906601185338,ThompsonSamplingBandit
3,3.6716009190515053,ThompsonSamplingBandit
3,4.370398531664968,ThompsonSamplingBandit
3,4.795092688565757,ThompsonSamplingBandit
3,4.280560748527181,ThompsonSamplingBandit
3,3.7286088110117124,ThompsonSamplingBandit
3,3.918901663048418,ThompsonSamplingBandit
3,2.548114170032703,ThompsonSamplingBandit
3,4.712090808275583,ThompsonSamplingBandit
3,3.8399454305289122,ThompsonSamplingBandit
3,2.3547542721926495,ThompsonSamplingBandit
3,4.01870400185098,ThompsonSamplingBandit
3,2.018117825950987,ThompsonSamplingBandit
3,2.0008035317293142,ThompsonSamplingBandit
3,3.2142290030376968,ThompsonSamplingBandit
3,5.267828997813655,ThompsonSamplingBandit
3,4.66888415122556,ThompsonSamplingBandit
3,4.3241145278615125,ThompsonSamplingBandit
3,4.707380679161145,ThompsonSamplingBandit
3,5.3286583367646925,ThompsonSamplingBandit
3,5.462528644250885,ThompsonSamplingBandit
3,4.535728491031146,ThompsonSamplingBandit
3,4.055010567295262,ThompsonSamplingBandit
3,3.935859610141359,ThompsonSamplingBandit
3,4.77323236904899,ThompsonSamplingBandit
3,3.562976742530224,ThompsonSamplingBandit
3,3.5457183944491835,ThompsonSamplingBandit
3,3.8362110530868936,ThompsonSamplingBandit
3,3.1812113689852444,ThompsonSamplingBandit
3,4.448071275437449,ThompsonSamplingBandit
3,4.416298085686796,ThompsonSamplingBandit
3,3.3827348943821143,ThompsonSamplingBandit
3,3.780327587755392,ThompsonSamplingBandit
3,4.452646282607937,ThompsonSamplingBandit
3,3.9045845139201703,ThompsonSamplingBandit
3,3.434716285605355,ThompsonSamplingBandit
3,4.545704007004312,ThompsonSamplingBandit
3,5.377288893175806,ThompsonSamplingBandit
3,2.995720425551201,ThompsonSamplingBandit
3,5.0799716517429365,ThompsonSamplingBandit
3,4.4919989057975895,ThompsonSamplingBandit
3,2.5950608156988118,ThompsonSamplingBandit
3,4.317177450439086,ThompsonSamplingBandit
3,4.388811064532249,ThompsonSamplingBandit
3,2.86410706929264,ThompsonSamplingBandit
3,4.598982492810984,ThompsonSamplingBandit
3,5.4120833259354555,ThompsonSamplingBandit
3,4.899085523642935,ThompsonSamplingBandit
3,3.3441452820694986,ThompsonSamplingBandit
3,3.123923123271965,ThompsonSamplingBandit
3,2.424256386029027,ThompsonSamplingBandit
3,5.668785847695498,ThompsonSamplingBandit
3,4.909226173857462,ThompsonSamplingBandit
3,3.0897375405895113,ThompsonSamplingBandit
3,3.9482880263093794,ThompsonSamplingBandit
3,4.446771113499441,ThompsonSamplingBandit
3,3.1543988348529832,ThompsonSamplingBandit
3,4.721073471659305,ThompsonSamplingBandit
3,2.7469992144803,ThompsonSamplingBandit
3,1.8989931784467422,ThompsonSamplingBandit
3,3.6770124402978657,ThompsonSamplingBandit
3,4.525878059419532,ThompsonSamplingBandit
3,4.493856731011752,ThompsonSamplingBandit
3,2.6888450482223614,ThompsonSamplingBandit
3,3.6251865710452837,ThompsonSamplingBandit
3,5.097576710757238,ThompsonSamplingBandit
3,4.428003058447025,ThompsonSamplingBandit
3,4.802337541002049,ThompsonSamplingBandit
3,4.165808945192051,ThompsonSamplingBandit
3,3.4955201292532214,ThompsonSamplingBandit
3,4.5414726448829095,ThompsonSamplingBandit
3,4.487178318352607,ThompsonSamplingBandit
3,4.611663120882552,ThompsonSamplingBandit
3,4.2961000154186255,ThompsonSamplingBandit
3,4.041192806606719,ThompsonSamplingBandit
3,5.8434184696972356,ThompsonSamplingBandit
3,2.3174478910039147,ThompsonSamplingBandit
3,2.3159570493155894,ThompsonSamplingBandit
3,3.8116256324310314,ThompsonSamplingBandit
3,2.9548809001922827,ThompsonSamplingBandit
3,4.767543853043234,ThompsonSamplingBandit
3,4.236488023819564,ThompsonSamplingBandit
3,4.435248878859437,ThompsonSamplingBandit
3,2.9930993481316386,ThompsonSamplingBandit
3,2.7179891591664465,ThompsonSamplingBandit
3,3.239809558304203,ThompsonSamplingBandit
3,4.635519250263599,ThompsonSamplingBandit
3,3.991772314650977,ThompsonSamplingBandit
3,4.407528594571932,ThompsonSamplingBandit
3,3.157757339346496,ThompsonSamplingBandit
3,5.6345387605966994,ThompsonSamplingBandit
3,2.480036779763763,ThompsonSamplingBandit
3,3.586671129018624,ThompsonSamplingBandit
3,4.403794129031002,ThompsonSamplingBandit
3,4.78346794956245,ThompsonSamplingBandit
3,3.6557777487743612,ThompsonSamplingBandit
3,4.759410554151552,ThompsonSamplingBandit
3,4.697584812468156,ThompsonSamplingBandit
3,3.444595754752956,ThompsonSamplingBandit
3,2.8493544593774898,ThompsonSamplingBandit
3,2.9188488739548557,ThompsonSamplingBandit
3,5.445624263938649,ThompsonSamplingBandit
3,5.572075391289543,ThompsonSamplingBandit
3,2.1124932056940446,ThompsonSamplingBandit
